Time,FirstHarmonic
2.164328657314629467e+01,8.120697494661612004e-02
2.184368737474949995e+01,4.347983995682902503e-02
2.204408817635270523e+01,4.857024178569597193e-03
2.224448897795591407e+01,3.723194335252699022e-02
2.244488977955911935e+01,7.592280282888454190e-02
2.264529058116232463e+01,1.112325693742565735e-01
2.284569138276553346e+01,1.414403148107982455e-01
2.304609218436873874e+01,1.651242165605816548e-01
2.324649298597194402e+01,1.811895886993774574e-01
2.344689378757514930e+01,1.889005564158423023e-01
2.364729458917835814e+01,1.878990179061217625e-01
2.384769539078156342e+01,1.782132434796751264e-01
2.404809619238476870e+01,1.602581723175902362e-01
2.424849699398797753e+01,1.348309407373843860e-01
2.444889779559118281e+01,1.030979419832506738e-01
2.464929859719438809e+01,6.658342466067478094e-02
2.484969939879759693e+01,2.736036332308495328e-02
2.505010020040080221e+01,1.609403470518869575e-02
2.525050100200400749e+01,5.513101838694111495e-02
2.545090180360721632e+01,9.242781406015300460e-02
2.565130260521042160e+01,1.253616785554975688e-01
2.585170340681362688e+01,1.523448046556691027e-01
2.605210420841683572e+01,1.721615438428603928e-01
2.625250501002004100e+01,1.839580958759041152e-01
2.645290581162324628e+01,1.872484276654181878e-01
2.665330661322645511e+01,1.819113774430868857e-01
2.685370741482966039e+01,1.681854292564275433e-01
2.705410821643286567e+01,1.466630513987290385e-01
2.725450901803607451e+01,1.182850967464824654e-01
2.745490981963927979e+01,8.433057655372878936e-02
2.765531062124248507e+01,4.643629915637149247e-02
2.785571142284569390e+01,8.443412936332935631e-03
2.805611222444889918e+01,3.571759954199830306e-02
2.825651302605210446e+01,7.467289142738126051e-02
2.845691382765530975e+01,1.104622428452759625e-01
2.865731462925851858e+01,1.412691718269540597e-01
2.885771543086172386e+01,1.656731814271220904e-01
2.905811623246492914e+01,1.825907713439949009e-01
2.925851703406813797e+01,1.912921240979131021e-01
2.945891783567134325e+01,1.914128595092100538e-01
2.965931863727454854e+01,1.829587574488800439e-01
2.985971943887775737e+01,1.663047525225552770e-01
3.006012024048096265e+01,1.421878272348681693e-01
3.026052104208416793e+01,1.116890672334137635e-01
3.046092184368737676e+01,7.620489719045235588e-02
3.066132264529058205e+01,3.744815182232926615e-02
3.086172344689378733e+01,5.843469826526928937e-03
3.106212424849699616e+01,4.380358988062537512e-02
3.126252505010020144e+01,8.171102552675860164e-02
3.146292585170340672e+01,1.158040847151099728e-01
3.166332665330661555e+01,1.444986116581761515e-01
3.186372745490982084e+01,1.665328119503732829e-01
3.206412825651302967e+01,1.809729599986450999e-01
3.226452905811623140e+01,1.872317238449116572e-01
3.246492985971944023e+01,1.850772444681993145e-01
3.266533066132264906e+01,1.746318691439559256e-01
3.286573146292585079e+01,1.563674726557730821e-01
3.306613226452905963e+01,1.310933502660737437e-01
3.326653306613226846e+01,9.993783595898392269e-02
3.346693386773547019e+01,6.431594894482262070e-02
3.366733466933867902e+01,2.592062059126804680e-02
3.386773547094188785e+01,1.413610081052896379e-02
3.406813627254508958e+01,5.272815072002951658e-02
3.426853707414829842e+01,8.898632307126565222e-02
3.446893787575150725e+01,1.210926368819629367e-01
3.466933867735470898e+01,1.476097233133051301e-01
3.486973947895791781e+01,1.673873435218973804e-01
3.507014028056112664e+01,1.795896661343334144e-01
3.527054108216432837e+01,1.837134556456011258e-01
3.547094188376753721e+01,1.795940937692284134e-01
3.567134268537074604e+01,1.674059978710980556e-01
3.587174348697394777e+01,1.476629017344406880e-01
3.607214428857715660e+01,1.212123419174149785e-01
3.627254509018035833e+01,8.921875733097549277e-02
3.647294589178356716e+01,5.312892373771925525e-02
3.667334669338677600e+01,1.469612838075558953e-02
3.687374749498997772e+01,2.482093739266343080e-02
3.707414829659318656e+01,6.282238312390708845e-02
3.727454909819639539e+01,9.794498673648836806e-02
3.747494989979959712e+01,1.285397386369666328e-01
3.767535070140280595e+01,1.532225933528174044e-01
3.787575150300601479e+01,1.708990496166354345e-01
3.807615230460921651e+01,1.808007823254540736e-01
3.827655310621242535e+01,1.825055592366941482e-01
3.847695390781563418e+01,1.759456913078700779e-01
3.867735470941883591e+01,1.614102590844447294e-01
3.887775551102204474e+01,1.395381271739926654e-01
3.907815631262525358e+01,1.113034884071491398e-01
3.927855711422845530e+01,7.798694245739583308e-02
3.947895791583166414e+01,4.114092378545844420e-02
3.967935871743487297e+01,3.637705619840538029e-03
3.987975951903807470e+01,3.655794958865058591e-02
4.008016032064128353e+01,7.347403693020473914e-02
4.028056112224449237e+01,1.069232152320920698e-01
4.048096192384769410e+01,1.353535744129479301e-01
4.068136272545090293e+01,1.574960755225055520e-01
4.088176352705411176e+01,1.723902384692779788e-01
4.108216432865731349e+01,1.794041629529193049e-01
4.128256513026052232e+01,1.782444566622334026e-01
4.148296593186373116e+01,1.689605724194279956e-01
4.168336673346693289e+01,1.519447000121525171e-01
4.188376753507014172e+01,1.279308000371623677e-01
4.208416833667335055e+01,9.798531997850778996e-02
4.228456913827655228e+01,6.348746890463602410e-02
4.248496993987976111e+01,2.618936765750694978e-02
4.268537074148296995e+01,1.379610863702726911e-02
4.288577154308617168e+01,5.134751536945517114e-02
4.308617234468938051e+01,8.699525775138830519e-02
4.328657314629258934e+01,1.186215302481266332e-01
4.348697394789579107e+01,1.447451560341742327e-01
4.368737474949899990e+01,1.641918250940506696e-01
4.388777555110220874e+01,1.761114307475355190e-01
4.408817635270541047e+01,1.799933165234179622e-01
4.428857715430861930e+01,1.756719447534807466e-01
4.448897795591182813e+01,1.633292669393754948e-01
4.468937875751502986e+01,1.434939670957901814e-01
4.488977955911823869e+01,1.170369707126684283e-01
4.509018036072144753e+01,8.516373282126256383e-02
4.529058116232464926e+01,4.945141988655549214e-02
4.549098196392785809e+01,1.326965965436715036e-02
4.569138276553106692e+01,2.970168013099804688e-02
4.589178356713426865e+01,6.671826317045331800e-02
4.609218436873747748e+01,1.012026551316904111e-01
4.629258517034067921e+01,1.311747149570206827e-01
4.649298597194388805e+01,1.552100395331509619e-01
4.669338677354709688e+01,1.722147095369545300e-01
4.689378757515029861e+01,1.814296729437533395e-01
4.709418837675350744e+01,1.824439464029639080e-01
4.729458917835671627e+01,1.752066271454779389e-01
4.749498997995991800e+01,1.600313088994199107e-01
4.769539078156312684e+01,1.375933155765276250e-01
4.789579158316633567e+01,1.089188682020575949e-01
4.809619238476953740e+01,7.537742947017282702e-02
4.829659318637274623e+01,3.881333820691652142e-02
4.849699398797595506e+01,9.358041307309260606e-03
4.869739478957915679e+01,4.079926670163699920e-02
4.889779559118236563e+01,7.697284623228910216e-02
4.909819639278557446e+01,1.098595739739322286e-01
4.929859719438877619e+01,1.377292682191430806e-01
4.949899799599198502e+01,1.593142030741116211e-01
4.969939879759519386e+01,1.736863397806124032e-01
4.989979959919839558e+01,1.802562440028295798e-01
5.010020040080160442e+01,1.787790487008911189e-01
5.030060120240481325e+01,1.693550497284499745e-01
5.050100200400801498e+01,1.524269702975737661e-01
5.070140280561122381e+01,1.287773023405310024e-01
5.090180360721443265e+01,9.953525985186514879e-02
5.110220440881763437e+01,6.625367695400140311e-02
5.130260521042084321e+01,3.174556301585948481e-02
5.150300601202405204e+01,1.872924878379245497e-02
5.170340681362725377e+01,5.008589169333856062e-02
5.190380761523046260e+01,8.401018372827026570e-02
5.210420841683367144e+01,1.146535635819470739e-01
5.230460921843687316e+01,1.401930507348591037e-01
5.250501002004008200e+01,1.593998723723089872e-01
5.270541082164329083e+01,1.714137866905144914e-01
5.290581162324649256e+01,1.757092486170293844e-01
5.310621242484970139e+01,1.720876863019577818e-01
5.330661322645291023e+01,1.606769112444073611e-01
5.350701402805611195e+01,1.419311833757445629e-01
5.370741482965932079e+01,1.166369967178369355e-01
5.390781563126252962e+01,8.592242595410198858e-02
5.410821643286573135e+01,5.133389497075923485e-02
5.430861723446894018e+01,1.639245017058938228e-02
5.450901803607214902e+01,2.761626357625479936e-02
5.470941883767535074e+01,6.379104862003491527e-02
5.490981963927855958e+01,9.807110228533927332e-02
5.511022044088176841e+01,1.281459862364564550e-01
5.531062124248497014e+01,1.525122238569404931e-01
5.551102204408817897e+01,1.700164133294297941e-01
5.571142284569138781e+01,1.798413094817844504e-01
5.591182364729458953e+01,1.815204879865973120e-01
5.611222444889779837e+01,1.749483930410931642e-01
5.631262525050100720e+01,1.603862411468718052e-01
5.651302605210420893e+01,1.384585647632681771e-01
5.671342685370741776e+01,1.101412043198475577e-01
5.691382765531061949e+01,7.674130186966299227e-02
5.711422845691382832e+01,3.992002830455772949e-02
5.731462925851703716e+01,6.154661839681678862e-03
5.751503006012023889e+01,3.880646839035055418e-02
5.771543086172344772e+01,7.559683739279726700e-02
5.791583166332665655e+01,1.089517514437206569e-01
5.811623246492985828e+01,1.372001996380368960e-01
5.831663326653306711e+01,1.590400018537075355e-01
5.851703406813627595e+01,1.735075579939635571e-01
5.871743486973947768e+01,1.799922434579376285e-01
5.891783567134268651e+01,1.782387014601189701e-01
5.911823647294589534e+01,1.683422852284884308e-01
5.931863727454909707e+01,1.507427764960986571e-01
5.951903807615230590e+01,1.262154661426296842e-01
5.971943887775551474e+01,9.586642969974301653e-02
5.991983967935871647e+01,6.114711223811963858e-02
6.012024048096192530e+01,2.427223435675918140e-02
6.032064128256513413e+01,1.833784051423302530e-02
6.052104208416833586e+01,5.513595867358283414e-02
6.072144288577154470e+01,9.061318600069448448e-02
6.092184368737475353e+01,1.220859456658001801e-01
6.112224448897795526e+01,1.480069551752781487e-01
6.132264529058116409e+01,1.671873435465899838e-01
6.152304609218437292e+01,1.787761671587148327e-01
6.172344689378757465e+01,1.822705931137215130e-01
6.192384769539078349e+01,1.775243638050899853e-01
6.212424849699399232e+01,1.647488830314568498e-01
6.232464929859719405e+01,1.445110682394786239e-01
6.252505010020040288e+01,1.177212036334072121e-01
6.272545090180361171e+01,8.560875311224318274e-02
6.292585170340681344e+01,4.969669500077195795e-02
6.312625250501002228e+01,1.215404693096009542e-02
6.332665330661323111e+01,2.750706268469158347e-02
6.352705410821643284e+01,6.437640944599681836e-02
6.372745490981964167e+01,9.822016293521022845e-02
6.392785571142285050e+01,1.273715654586138335e-01
6.412825651302605934e+01,1.505116040347281303e-01
6.432865731462925396e+01,1.666307167181629856e-01
6.452905811623246279e+01,1.750474844522131035e-01
6.472945891783567163e+01,1.754197391186646804e-01
6.492985971943888046e+01,1.677484294598184655e-01
6.513026052104208929e+01,1.523748285749640108e-01
6.533066132264529813e+01,1.299735146747042491e-01
6.553106212424849275e+01,1.015362879615984981e-01
6.573146292585170158e+01,6.834690526937101107e-02
6.593186372745491042e+01,3.196080481827241054e-02
6.613226452905811925e+01,6.795360979254599573e-03
6.633266533066132808e+01,4.405389587036783600e-02
6.653306613226453692e+01,7.981955770185140964e-02
6.673346693386773154e+01,1.119760143042387857e-01
6.693386773547094037e+01,1.390453207938320279e-01
6.713426853707414921e+01,1.598256773634572636e-01
6.733466933867735804e+01,1.734244196501964763e-01
6.753507014028056687e+01,1.792810060282065132e-01
6.773547094188377571e+01,1.771728448415760271e-01
6.793587174348697033e+01,1.672138004151447477e-01
6.813627254509017916e+01,1.498455685214034327e-01
6.833667334669338800e+01,1.258219085028515760e-01
6.853707414829659683e+01,9.618683331345413701e-02
6.873747494989980567e+01,6.224275367865857861e-02
6.893787575150301450e+01,2.550568282600679249e-02
6.913827655310620912e+01,1.244157806939793533e-02
6.933867735470941795e+01,4.974886293068823961e-02
6.953907815631262679e+01,8.482978203531085781e-02
6.973947895791583562e+01,1.160913554851006613e-01
6.993987975951904446e+01,1.421452855635513268e-01
7.014028056112225329e+01,1.618468543897013390e-01
7.034068136272544791e+01,1.743317326755592367e-01
7.054108216432865675e+01,1.790418551335535291e-01
7.074148296593186558e+01,1.757403224627190064e-01
7.094188376753507441e+01,1.645232701611074322e-01
7.114228456913828325e+01,1.458277454598727041e-01
7.134268537074149208e+01,1.204303134282297821e-01
7.154308617234468670e+01,8.943184231380077454e-02
7.174348697394789554e+01,5.422196192221328398e-02
7.194388777555110437e+01,1.643568175813403184e-02
7.214428857715431320e+01,2.227700321107685399e-02
7.234468937875752204e+01,5.992468327696103686e-02
7.254509018036071666e+01,9.483952134014027313e-02
7.274549098196392549e+01,1.253899508620597847e-01
7.294589178356713433e+01,1.501780203744663700e-01
7.314629258517034316e+01,1.680885538784255284e-01
7.334669338677355199e+01,1.783245880005373263e-01
7.354709418837676083e+01,1.804273696483422451e-01
7.374749498997995545e+01,1.742858567876808262e-01
7.394789579158316428e+01,1.601401858977772596e-01
7.414829659318637312e+01,1.385813274857946586e-01
7.434869739478958195e+01,1.105452520849388443e-01
7.454909819639279078e+01,7.730313825298534836e-02
7.474949899799599962e+01,4.051932833078945168e-02
7.494989979959919424e+01,7.221156433142601055e-03
7.515030060120240307e+01,3.921834359360828332e-02
7.535070140280561191e+01,7.653682552595217348e-02
7.555110220440882074e+01,1.106327602877848482e-01
7.575150300601202957e+01,1.397429000081848727e-01
7.595190380761523841e+01,1.624911146351551150e-01
7.615230460921843303e+01,1.778313665109516051e-01
7.635270541082164186e+01,1.850644666283354778e-01
7.655310621242485070e+01,1.838537383566409833e-01
7.675350701402805953e+01,1.742297026127613557e-01
7.695390781563126836e+01,1.565890446477711251e-01
7.715430861723447720e+01,1.316903556906849349e-01
7.735470941883767182e+01,1.006365794290300930e-01
7.755511022044088065e+01,6.484134119874668256e-02
7.775551102204408949e+01,2.597099309918588644e-02
7.795591182364729832e+01,1.416745437063408886e-02
7.815631262525050715e+01,5.362765610500729724e-02
7.835671342685371599e+01,9.058460414062141641e-02
7.855711422845691061e+01,1.233133148940410428e-01
7.875751503006011944e+01,1.503206848159442943e-01
7.895791583166332828e+01,1.704058942466696314e-01
7.915831663326653711e+01,1.827033316997319357e-01
7.935871743486974594e+01,1.867031470907299651e-01
7.955911823647295478e+01,1.822580605932499487e-01
7.975951903807614940e+01,1.695835394326515866e-01
7.995991983967935823e+01,1.492536601999537027e-01
8.016032064128256707e+01,1.221889540118773765e-01
8.036072144288577590e+01,8.963981033938543674e-02
8.056112224448898473e+01,5.319473445313281645e-02
8.076152304609219357e+01,1.560366202956608127e-02
8.096192384769538819e+01,2.692218187799180762e-02
8.116232464929859702e+01,6.447150092449632774e-02
8.136272545090180586e+01,9.941866926485494471e-02
8.156312625250501469e+01,1.297916503676248834e-01
8.176352705410822352e+01,1.541968441941331813e-01
8.196392785571143236e+01,1.715738540531843159e-01
8.216432865731462698e+01,1.811916836877677239e-01
8.236472945891783581e+01,1.826532783357436573e-01
8.256513026052104465e+01,1.758991676597779219e-01
8.276553106212425348e+01,1.612106104338995316e-01
8.296593186372746231e+01,1.392112908850966224e-01
8.316633266533065694e+01,1.108640707910456685e-01
8.336673346693386577e+01,7.746059485836026548e-02
8.356713426853707460e+01,4.066639479987421008e-02
8.376753507014028344e+01,6.930532129553224584e-03
8.396793587174349227e+01,3.838735909207527386e-02
8.416833667334670110e+01,7.521302890826070398e-02
8.436873747494989573e+01,1.086925296332662688e-01
8.456913827655310456e+01,1.371230499351422383e-01
8.476953907815631339e+01,1.591880466996969390e-01
8.496993987975952223e+01,1.739036388529769384e-01
8.517034068136273106e+01,1.806322982822601009e-01
8.537074148296593989e+01,1.790937314317799511e-01
8.557114228456913452e+01,1.693659983701640281e-01
8.577154308617234335e+01,1.518827204018611265e-01
8.597194388777555218e+01,1.274222303072391205e-01
8.617234468937876102e+01,9.708665001358145197e-02
8.637274549098196985e+01,6.226836263881729838e-02
8.657314629258517868e+01,2.462395538993427876e-02
8.677354709418837331e+01,1.450316169985410922e-02
8.697394789579158214e+01,5.248210719800200375e-02
8.717434869739479097e+01,8.808836074197447241e-02
8.737474949899799981e+01,1.195734224291421233e-01
8.757515030060120864e+01,1.455020688644123317e-01
8.777555110220441748e+01,1.647236631425228193e-01
8.797595190380761210e+01,1.764039213558559194e-01
8.817635270541082093e+01,1.800450245343811206e-01
8.837675350701402976e+01,1.754917180800496523e-01
8.857715430861723860e+01,1.629345181648095831e-01
8.877755511022044743e+01,1.429081119967942071e-01
8.897795591182365627e+01,1.162874792772264076e-01
8.917835671342685089e+01,8.427202697564294132e-02
8.937875751503005972e+01,4.838105873578224525e-02
8.957915831663326856e+01,1.115533673690771548e-02
8.977955911823647739e+01,2.947165157857543905e-02
8.997995991983968622e+01,6.660930314049362533e-02
9.018036072144289506e+01,1.008356543451867093e-01
9.038076152304608968e+01,1.304067719810843851e-01
9.058116232464929851e+01,1.539590234272476543e-01
9.078156312625250735e+01,1.704451612565401064e-01
9.098196392785571618e+01,1.791536735984732842e-01
9.118236472945892501e+01,1.797246670617017039e-01
9.138276553106213385e+01,1.721530630205221069e-01
9.158316633266532847e+01,1.567837177662729231e-01
9.178356713426853730e+01,1.343009889471844520e-01
9.198396793587174614e+01,1.057105479550373150e-01
9.218436873747495497e+01,7.230919488956141783e-02
9.238476953907816380e+01,3.566284732257773982e-02
9.258517034068135843e+01,4.349534977726410637e-03
9.278557114228456726e+01,4.111433791055076753e-02
9.298597194388777609e+01,7.727563441156062862e-02
9.318637274549098493e+01,1.098859963729963141e-01
9.338677354709419376e+01,1.374500947568468856e-01
9.358717434869740259e+01,1.587537170987120827e-01
9.378757515030059722e+01,1.728889140364347488e-01
9.398797595190380605e+01,1.792760638998397160e-01
9.418837675350701488e+01,1.776733393381714210e-01
9.438877755511022372e+01,1.681772184420303184e-01
9.458917835671343255e+01,1.512181221401349418e-01
9.478957915831664138e+01,1.275473922057522025e-01
9.498997995991983601e+01,9.821639424092644399e-02
9.519038076152304484e+01,6.454576982976921451e-02
9.539078156312625367e+01,2.811276942948953694e-02
9.559118236472946251e+01,1.021568325816070606e-02
9.579158316633267134e+01,4.699706078021231859e-02
9.599198396793588017e+01,8.186866860913449839e-02
9.619238476953907480e+01,1.129664204033949682e-01
9.639278557114228363e+01,1.388972982885277874e-01
9.659318637274549246e+01,1.585283519699705046e-01
9.679358717434870130e+01,1.710113806023561278e-01
9.699398797595191013e+01,1.758000321947109645e-01
9.719438877755511896e+01,1.726606422415425113e-01
9.739478957915831359e+01,1.616817517630424472e-01
9.759519038076152242e+01,1.432820496285446832e-01
9.779559118236473125e+01,1.182141833646503104e-01
9.799599198396794009e+01,8.756139524694693532e-02
9.819639278557114892e+01,5.273563706421811187e-02
9.839679358717435775e+01,1.588850967201119527e-02
9.859719438877755238e+01,2.437744645768200394e-02
9.879759519038076121e+01,6.157062897907666921e-02
9.899799599198397004e+01,9.641525720576005209e-02
9.919839679358717888e+01,1.270172451305964512e-01
9.939879759519038771e+01,1.519261561026807317e-01
9.959919839679359654e+01,1.699913957616699667e-01
9.979959919839679117e+01,1.803843882581998015e-01
1.000000000000000000e+02,1.826202257086388114e-01
